,Iron Leaves,Gengar,Iron Valiant,Volcarona,Barraskewda,Mimikyu,Gholdengo,Cacturne,Bronzong,Chansey,Garchomp,Pincurchin,Scream Tail,Quaquaval,Toedscruel,Ditto,Grafaiai,Toxapex,Tauros-Paldea-Aqua,Bisharp,Toxtricity,Zangoose,Indeedee,Lucario,Bellibolt,Florges,Eiscue,Frosmoth,Altaria,Slowbro,Oricorio-Sensu,Glimmora,Arcanine,Revavroom,Kingambit,Magnezone,Staraptor,Meowscarada,Cloyster,Klefki,Ting-Lu,Scovillain,Farigiraf,Salamence,Wo-Chien,Haxorus,Dachsbun,Glaceon,Clodsire,Cinderace,Goodra,Noivern,Hippowdon,Blissey,Brambleghast,Primeape,Greninja,Sylveon,Klawf,Decidueye,Iron Jugulis,Kilowattrel,Amoonguss,Squawkabilly,Armarouge,Slaking,Golduck,Rotom-Wash,Pelipper,Avalugg,Talonflame,Scyther,Umbreon,Zoroark-Hisui,Rabsca,Dragalge,Heracross,Ceruledge,Iron Thorns,Quagsire,Masquerain,Dragonite,Gyarados,Vaporeon,Dunsparce,Orthworm,Froslass,Ursaring,Dragapult,Gardevoir,Lycanroc,Breloom,Slowking,Alomomola,Flareon,Rotom-Mow,Hawlucha,Torkoal,Polteageist,Grimmsnarl,Magneton,Tauros-Paldea-Blaze,Iron Treads,Hattrem,Rotom-Frost,Brute Bonnet,Samurott,Arboliva,Corviknight,Cetitan,Sableye,Naclstack,Dugtrio,Veluza,Iron Hands,Scizor,Bombirdier,Donphan,Floatzel,Electrode,Tsareena,Gastrodon,Weavile,Baxcalibur,Dondozo,Garganacl,Tyranitar,Sandy Shocks,Tinkaton,Indeedee-F,Charizard,Skeledirge,Salazzle,Abomasnow,Roaring Moon,Luxray,Tatsugiri,Oricorio-Pom-Pom,Cryogonal,Crabominable,Hatterene,Rotom-Heat,Great Tusk,Lycanroc-Dusk,Slither Wing,Crocalor,Espeon,Pawmot,Lokix,Azumarill,Spidops,Maushold,Walking Wake,Hydreigon,Forretress,Gallade,Iron Moth,Flamigo,Drednaw,Krookodile
Espeon,0.052293189,0.0027665618,0.2265082826,0.1265983859,0.1339330983,0.0839627641,0.8221979723,3.7742e-06,2.4543e-06,0.0008258761,0.8284815141,9.32799e-05,0.0018791858,0.0485231649,0.0109009858,0.002425716,0.0025912509,0.2257848283,5.74283e-05,0.074742693,2.55758e-05,1.9722e-06,0.1465508758,0.0214562948,0.0006472656,0.0005400513,7.687e-06,2.4172e-06,1.021e-07,1.8336e-06,0.0,0.9151999601,0.0146195648,7.38925e-05,0.0497966474,0.0190524138,0.0019629152,0.3988254469,0.0585795009,0.1335583181,0.0630516888,4.11069e-05,3.79213e-05,0.1339172666,0.0013944192,0.0015447134,6.201e-07,0.0013840375,0.1601259207,0.1746717717,0.0172054605,0.0351734745,0.8383670784,0.0085495156,0.0066181557,0.0600734519,0.0834290658,0.0042112849,0.0103833438,0.0117624541,0.0011018878,0.0032159563,0.0131940245,0.0005125845,0.1254037822,2.20657e-05,1e-10,0.0307614917,0.1381357339,0.0012176142,0.0380949711,0.0010472718,0.002424591,1.2458382874,0.0003561745,4.09e-08,0.0124976812,0.1242087927,0.0159770131,0.8438018442,0.0299912453,0.8085600113,0.0107086703,0.0026918073,2.05e-08,0.0722499449,4.8522e-05,0.001105213,0.3194004231,0.0005032583,2.26e-08,0.288838556,0.1548212222,0.0065071023,0.0018157318,5.577e-07,0.1035819694,0.3208228748,0.1928904871,0.0541458736,0.0013300276,0.0648372643,0.0346859824,0.0,0.0002193641,0.0758231467,8.5717e-05,0.0223438364,0.4811485274,0.0046145295,0.0249245879,0.0,0.0051164603,0.0114396879,0.0103433918,0.0313612528,1.7462e-06,0.0043117362,0.1352428148,7.85095e-05,0.0099415852,0.009781168,0.0358199356,0.1281516205,0.3376579385,0.085009489,0.8435718898,5.9385e-06,0.0215572144,0.0003576956,0.0006792862,0.1069267349,8.52845e-05,0.0194127423,0.3918270907,0.0117658185,0.0105453724,1.35e-06,1.946e-07,2.054e-07,0.0023217049,0.0010347991,0.5082473844,0.0578386847,0.0135324841,0.0060783304,0.0,0.0022996369,0.1497421639,0.0861095213,0.0001083448,0.0246435317,0.9297169578,0.0665620872,0.8394868046,0.0879266601,0.1246559309,0.0003251801,0.0005450767,0.0015388132
Houndoom,0.0010987537,0.0,0.0279654862,3.22e-08,8.2e-08,0.1565086497,0.0280272164,6.3e-09,0.0003232339,0.0,0.1615393204,0.0,5.829e-07,2.53242e-05,5.95e-08,0.0,0.0,3.11304e-05,1.1791e-06,0.0,3.17724e-05,0.0,0.0,1.5784e-06,3.17662e-05,1.7857e-06,0.0,0.0,0.0005903898,0.0002958124,0.0002716425,0.0159166734,2.72662e-05,0.0,0.0050368236,0.0,0.0,0.015960158,5.1202e-06,0.0,4.116e-07,8.9e-09,0.0,1.74685e-05,0.0,9.826e-07,3.17673e-05,0.0,0.001487323,2e-10,3.1e-09,3.5171e-06,0.0005890758,0.0002923891,2.0236e-05,1.98247e-05,1.98306e-05,2e-10,0.0,0.1565032311,0.0,4.57441e-05,7.1004e-06,0.0002716425,2.72651e-05,9e-10,0.0,0.1929528978,3.939e-07,0.0,8.9e-09,0.0,1.5e-09,0.0049610903,0.0,6.1e-09,0.0,3.22e-08,1.9e-09,1.99342e-05,0.0070375894,0.005314572,0.0003116642,0.0005890758,0.0,1.4421e-06,1.29563e-05,0.0,3.26519e-05,0.0,0.0,0.0364466688,1.774e-07,0.0,0.0,0.0,0.0,0.0001380912,0.0011171967,1.37e-08,9e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576928428,1.29559e-05,4e-10,0.0,0.0,1e-09,0.0364463308,0.0364466465,0.0,0.0002923891,0.0,0.0,5.4852e-06,0.0,6.3e-09,0.0162254287,0.0,3.13836e-05,0.0,1.1815e-06,0.0363859764,0.0,0.0,2.72753e-05,0.0,1.9e-09,0.0001126734,1.74675e-05,6.1e-09,0.0,0.0,0.0,5.5e-09,0.0,0.0071484172,7.2e-09,2.4e-09,2.72651e-05,1.342e-07,5.95e-08,0.0,4.58367e-05,3.22e-08,9.87e-08,0.0022461937,1.3933e-05,1.06238e-05,2.4e-09,0.0,0.0,0.0,0.0
Pawmot,0.8642803985,0.0075287721,3.2486196697,4.9692364003,0.0774377809,0.004390054,2.7623184813,5.43885e-05,0.0,0.0,0.3278289238,0.8750198317,0.0051960516,0.4316875609,8.6980212633,0.7907874983,0.001026181,0.022956638,0.0015582399,0.0001725066,0.0047518922,2.0723e-06,0.0090373185,2.0641e-06,0.007085296,8.1353e-05,5.54837e-05,0.00648501,0.0029337869,0.0231810275,0.0,0.9694764522,0.0542951179,2.66822e-05,29.4363642728,0.0005051078,0.0007085315,1.2618631308,0.0186718375,0.3481261902,0.2184712043,0.0414411634,0.014931137,0.0072581375,0.1051468346,0.0047127443,0.0021721747,1.04802e-05,0.232127277,0.2065887741,0.0388173428,0.0122422359,0.0605478302,0.0001960401,0.0001270569,0.0085724089,3.1395605024,8.78499e-05,1.40735e-05,0.0240432961,0.3760359635,0.0251002584,0.598729209,0.0003246589,0.0257737704,5.24989e-05,8.5676704422,0.2145622901,10.0809874009,7.32086e-05,0.4408408023,0.0041081792,0.0429655111,1.0678006138,0.0659062836,0.000218513,1.8357e-06,0.4207392552,0.0102511967,0.0254341723,0.058922108,3.2025949675,0.0046235706,0.0149311399,0.0,1.1118773398,0.1442132716,0.0001924639,1.9840137402,0.0006338631,0.0078801804,0.0335124419,0.1742133599,0.4683766858,0.0,7.56398e-05,0.0064856745,0.1791369889,0.0280531853,0.0822957165,5e-10,0.0004375193,0.7661346298,5.35e-07,2.3e-09,0.0627781616,2.01375e-05,0.0006367665,20.8212088054,0.0125193359,0.2897512717,2e-10,7.6899e-06,0.0001457278,0.1095245593,0.0203905326,3.47279e-05,0.0008811384,9.8920971145,0.0023492443,0.0024700948,0.02351703,0.0112751045,3.207782317,19.7553540341,20.4245799845,0.0811069695,0.0942569906,0.0017164887,1.58e-08,0.0007008709,0.5542426035,0.0003486051,0.0412963962,0.2826266463,0.0023370974,0.0008685751,0.0329252007,4.19581e-05,0.0,3.4430312291,0.0329239359,25.1318769516,9.10415e-05,0.0017173093,0.0040959431,0.0022996369,0.0,0.040605175,8.8948483661,0.0290929993,0.7748884007,2.4786496228,2.1558561801,8.5531e-06,0.0103842795,1.676897032,0.1446449704,0.0007243231,0.0005849538
Dunsparce,2.05865e-05,0.0,1.97847e-05,4.60283e-05,9.7e-09,0.0,0.0012754549,0.0,0.0,1.5e-09,7.59916e-05,0.0,0.0642908954,0.0026071288,0.0,3.8405e-05,0.0001296894,2.68792e-05,0.0,2.48065e-05,3.96e-08,0.0,0.0,0.0,2.0846e-06,0.0,0.0,0.0,0.0,1.96e-08,0.0,7.3097e-05,0.0,2.0846e-06,0.0001442215,0.0,7.493e-07,0.0013126567,1.075e-07,0.0,0.0,0.2780400415,0.0001292062,5.014e-07,1e-10,0.0642879419,0.0,2.3e-09,1.5301e-06,1.88871e-05,1.108e-07,8.03e-08,0.0,7.458e-07,1.3215e-06,4.1544e-05,0.0001489922,0.0,0.0,0.0,1.3215e-06,0.0,0.00260567,0.0,5.82309e-05,4.31e-08,0.0,0.0642893238,3.96e-08,0.0,2.9136e-06,1.66355e-05,1.395e-07,1.88303e-05,0.0,0.0,0.0,0.0026056679,0.0,2.39e-08,0.0007043538,0.000235429,1.63479e-05,2.00863e-05,0.0,0.2780613753,0.0,1.58e-08,0.0001241443,0.0,0.0,4.96453e-05,1.108e-07,1.3215e-06,0.0,0.0,0.0,0.2780682155,0.0,7.0903e-06,2.49298e-05,0.0,0.0026056677,9.92e-08,1.32585e-05,0.0,0.0,1.604e-06,1e-10,0.0,2.0014e-06,2.48063e-05,0.0,2.18461e-05,0.0642879419,2.3e-09,2.9176e-06,5.005e-07,0.0,0.0,0.0,2.001e-06,1.0593e-06,0.0012470137,3e-10,0.0001478804,1.3796e-06,0.0,2.05e-08,0.0,0.0,2e-09,0.0,0.0,0.2780400414,0.0,0.0,0.0,0.0,2.0086e-05,0.0643060989,7.27409e-05,0.0014409266,0.0,5.166e-07,0.0,2.05e-08,0.0,5.8222e-05,1.396e-07,0.0005426578,2.77299e-05,0.2780677187,0.0,2.318e-05,3e-10,2.0011e-06,0.0,0.0,0.0
Azumarill,5.5699682941,0.5444667566,66.2904260106,13.6314452347,35.1504873566,0.0715212414,55.3684121629,2.46985e-05,0.0002194161,0.1257766005,18.5850376818,4.9373444756,0.1354599502,0.1034787965,44.0398073707,0.1699203705,0.0520295757,0.0696530856,0.9904783452,0.1534026703,2.2551355314,1.80862e-05,0.0562223539,0.055754683,0.021706462,0.0010687067,3.6692e-06,0.0009962573,0.0248835272,0.0127265857,0.0,135.4498854971,0.0112162605,0.0068794703,127.2660926308,2.6035717207,0.0783285192,23.7236387548,0.0027279603,0.0586790361,5.1793941267,0.0008059562,0.0032647176,0.3159967447,0.0714754173,0.115796438,0.0681023546,0.0001744024,5.1589004645,11.0977089452,0.1265024129,0.1272557317,0.4676562472,0.0048785039,0.1120081832,0.0026390758,0.9660810094,0.3321264248,0.2835555322,0.082909824,6.4821872749,0.1009458695,7.1363027603,0.0,0.3460695221,0.0859173794,8.9592992495,2.9173439108,48.8201185045,2.97892e-05,0.2317758931,0.0017352854,0.0702373403,28.230363432,0.0126313282,0.0050599835,0.0224954049,3.9195466395,0.2700449481,0.0035913577,0.1898950481,85.9419400817,0.1102428651,0.0001862387,1.396e-07,62.5928826122,0.0007969049,0.0001909092,70.5075234211,0.0297766849,0.0846961296,54.1716777574,0.0328343766,0.098588756,1.6e-09,0.0006020961,0.3898190394,0.4285746152,0.1712377649,0.2669844331,5.40987e-05,0.4273533388,22.4138559072,2e-09,0.0128102514,0.4578282792,7.26887e-05,0.0548696193,9.6287228395,0.0010159992,0.2839312441,0.0,0.0001752444,0.00071581,1.0081616875,4.8913753387,0.0015445824,0.0078591546,9.5486076307,1.7875e-06,0.0311118299,0.1349106214,0.0237873681,52.9651684642,0.7256712389,4.4039619631,0.0615110811,6.8703987254,0.6164422652,0.000420825,0.0018920257,20.4080466656,0.0005686929,0.0108029611,79.2886150154,0.0160088611,3.07719e-05,0.1172666436,0.0177739102,9.667e-07,6.5115279842,0.1346072002,136.7081841614,0.084307599,0.133589617,5.411e-05,0.0861095213,8.8948483661,6.2784074867,0.0,0.0031514731,13.2578042314,8.2354417475,18.28637309,0.010066172,0.2708705921,55.3647407964,0.1744579317,0.000961201,0.0331821115
Riolu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.908e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22729e-05,0.0,0.0,7.5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83e-08,0.0,0.0,0.0,0.0,3.2234e-06,0.0,0.0,0.0,0.0,5.908e-07,0.0,0.0,0.0,0.0,2.23835e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.908e-07,0.0,0.0,1.92351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.908e-07,0.0,2.24585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23552e-05,5.908e-07,0.0,0.0,7.5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charizard,0.0004018276,0.4121954023,0.0120733662,0.0011047367,0.0,4.07034e-05,0.0368164683,0.0001296967,0.0,0.0001004166,0.0199313415,0.0,0.3063371677,0.0037249927,2.57e-08,9.47779e-05,0.0028465343,0.1773095585,0.0,0.0001014888,0.0151345936,0.0,0.0,0.0091832172,4.38326e-05,0.0014626592,0.0002178097,0.0,0.0001291901,3.46872e-05,0.0,0.0334758562,0.0042918291,2.006e-07,0.8681812476,0.0011750657,0.0072806796,0.0337932763,0.4073654665,6.2946e-06,0.0005215865,0.6265214946,0.0,0.0104151625,0.0007302454,0.0010783961,3.27944e-05,3.835e-07,0.7292952325,0.0189617539,0.0024406585,0.0006324637,0.0116941362,0.0013374056,0.0,4.77856e-05,0.027021153,0.002171243,1.76e-08,0.0244363395,7.7036e-06,0.0001889552,0.0537684697,0.0,0.0065017804,7.7e-09,0.0013958677,0.6142471194,0.0159088543,1.45e-08,0.007649396,5.7589e-06,0.0042110892,0.032991596,9.97e-08,0.0,9.4021e-05,0.6332341092,0.0015018303,0.0004263044,0.0087129709,1.1462248613,0.0003495709,0.0023806694,0.0,0.0104952025,0.0,6.8312e-06,6.0342679666,0.0091805259,2.9277e-05,0.0526309131,5.4792e-06,2.57e-08,3.699e-06,8.0797e-06,0.000286427,11.1712093671,0.0023105566,0.0241788747,0.4063458424,3.0409e-06,0.0020152165,0.0,0.0071612572,0.1220161056,0.0,0.0008587417,0.0815201675,3.3863e-06,0.0012276905,3.963e-07,0.4063495665,0.0,0.0001025878,0.0052159243,0.0,0.007403676,0.0066149706,1e-10,0.000198783,0.0120173662,0.000485785,0.6235406585,0.0087418299,0.0098715483,0.011958381,0.058405991,1.245e-07,0.0,0.0,0.0191661307,1.8e-09,9.853e-05,9.0090111379,8.6624e-06,9.8444e-06,0.0,0.0062535604,0.0,9.9300937721,0.030239438,11.6762885311,0.0138154375,0.235284047,0.0,0.0006792862,0.0007008709,2.89539e-05,0.0018920257,0.0001986637,0.0019821719,4.825174497,0.002221047,5.4456e-06,0.0022085452,0.0346738957,2.1e-08,1.634e-05,0.0008968514
Medicham,0.0,0.0003191858,0.0004183937,0.002004717,0.0,4.612e-07,6.97925e-05,9e-10,0.0,0.001463979,0.0649728831,0.0,0.0002758584,1.653e-07,4.62e-08,0.0,1.4127e-06,0.0002929492,0.0,0.0004614676,0.0,0.0,5e-10,0.0001439181,0.0008096701,0.0,0.0,1e-08,0.0,0.0,0.0141259271,0.0025982078,0.0008696427,7e-10,0.0641019118,5.627e-07,0.0,0.0045795958,0.0137905214,0.0,0.0026213775,0.0008096701,0.0008096701,5.11494e-05,8e-10,0.0,0.0024986829,0.0,0.004036414,0.0023554743,0.0008098229,0.0014639791,1.01e-08,8e-10,9e-10,0.0,0.0641946025,1e-10,0.0008100567,0.0003309619,6.3e-08,2.213e-07,0.0026741262,0.0,1.8e-09,0.0003309619,0.0,0.0008697063,0.0024994319,0.0,1.39e-08,3.869e-07,0.0157463878,0.0005231112,0.0,0.0,5.2e-09,0.0642013762,1.4e-09,0.0153972358,8.72e-08,5.28e-07,5.07e-08,8.86e-08,0.0,0.0009416058,5.9e-09,8.72e-08,0.0021015482,9e-10,3.5e-09,0.0001404011,0.0,4.49e-08,0.0,0.0,6.1569e-06,9.055e-07,1.28e-08,0.0009446197,0.0,4.2659e-06,0.0019568941,0.0,0.0003364327,0.0,0.0,0.0,0.0672723595,0.0,0.0007870252,0.0,0.0001269564,1e-10,0.0001417999,2.50712e-05,0.0,0.0,4.111e-07,1e-10,0.0002740963,1e-08,5.2e-09,0.0024989043,3.619e-07,5.764e-07,0.0008700544,0.0,2.325e-07,0.0,0.0,2.696e-07,4.111e-07,4.49e-08,1.3e-09,0.0,0.0,0.0,4.51e-08,0.0,0.0002742067,7.5e-09,0.0021685053,5.2e-09,0.0,0.0,0.0,0.0,1.108e-07,0.0003743435,0.0,0.0007497626,8e-10,0.0001184803,2e-10,0.0,0.0004621995,0.0,0.0,5.3e-09
Walking Wake,3.3017692551,0.6442409597,29.3523395875,73.5953154905,0.4041785315,0.5339035105,84.5104705084,0.8316499653,0.0358778784,0.0398822303,13.0994279337,0.1960046062,71.7276933032,0.8711561507,0.4137782071,7.0100036489,0.3363367624,7.405784699,0.1028238847,0.0169601965,0.0227685705,0.0047738084,1.0082366926,0.2446592037,0.0666488987,0.4376738792,2.32471e-05,0.0138980254,0.0006241871,0.0001061944,3.5927e-06,87.4689947391,0.1419673744,0.1237153271,133.0620453403,0.2470902843,0.1565871008,59.4366842418,0.0051462946,0.0585712723,10.4770085084,12.3829897954,0.011320019,0.5115332909,0.3893681809,0.2450373678,0.0447752177,4.32543e-05,30.6853546396,26.3349525656,0.16432713,0.071684807,0.004683255,0.9867675498,0.0584328242,0.0189538712,0.7621470081,0.9454507297,0.0200690463,0.3735252467,0.3286532791,0.2343029076,36.9539131989,0.0010691419,17.3122677676,0.0424171092,0.1279039184,19.9261407977,5.2362806434,0.0335937569,0.3411665988,0.0029883822,1.1747588786,75.6385809662,0.0454907918,0.0186941334,0.0190393482,75.6068682348,0.274915394,0.8406845128,1.4127992378,42.6693170005,0.3292404299,0.2132736741,0.2780677187,10.5451667043,0.1685716621,0.0557345354,61.6766211987,0.0050454728,6.84135e-05,5.025741323,6.7085518633,0.0130978506,0.005091534,0.0428166793,0.3710362444,251.7565188112,0.5326706073,1.8842627819,1.39369e-05,0.5311022784,1.7666493316,0.0481661417,0.0124686919,71.3319005455,0.0003264223,0.3078093556,155.8091159766,0.0153079985,0.0589849283,3.5103e-06,0.4898155845,0.0319092113,0.9714106494,6.6672534122,0.0958262262,0.0164885264,2.6570054819,9.95442e-05,0.005429386,2.4801845683,0.0127962576,11.0880101578,3.8179910094,26.7975174517,27.0085964503,17.8500320192,0.3513034551,0.0006713697,4.825174497,36.2485675573,0.069604911,0.0329180039,107.0797471971,0.0002293508,0.0033297464,0.0272346046,0.0589838836,6e-10,120.6050482769,0.8411933974,314.8230364261,0.0206321782,12.9218274125,0.2028560777,0.9297169578,2.4786496228,7.0026522517,8.2354417475,0.0605411612,0.8666176968,0.0,3.3034448116,0.2592587887,0.8826794719,29.1597625427,0.011460478,0.1159144644,0.1897329364
Hydreigon,0.0903556956,1.0819333907,23.3950986028,17.6528751764,0.0024896182,0.0351024035,28.8050790327,0.0,0.001353468,0.0074286455,9.1105139351,0.0260621817,43.8249772251,2.1369288047,1.5512900072,0.1705952103,0.0417583258,54.3637726668,0.9932302145,0.8743293356,0.000811206,0.0002145011,1.3029322549,0.0479024261,0.0048250461,0.0020988636,4.5595e-06,2.9724e-06,0.0001287798,3.521577065,3.5242e-06,10.0381880905,0.0095872955,0.0086981243,46.9122156055,0.1926903871,0.0016455312,9.1451778678,0.0065442227,0.0033368079,8.6931488257,0.0125476367,0.0402640336,0.5855448708,1.1872368333,0.0687419554,0.0002268949,3.27591e-05,4.9263277987,58.839551199,0.6442596977,0.0255604487,0.1247776741,0.0351008164,0.005000556,0.0131125072,0.8034002774,0.0163652334,1.12889e-05,0.1725660929,0.0335477433,0.0037059176,6.3885589502,0.0,1.3611090425,0.000676971,6.1479e-06,6.7178062971,0.2168605048,0.0823167097,0.0027668411,0.0,0.012737471,16.1542957953,0.0,0.0138594733,0.000115095,8.8018055616,0.0015415325,0.1320041709,0.3826353635,12.1839255002,0.3374767304,0.0002073511,0.0,2.9712474912,4.90672e-05,4.8154e-06,19.1388152265,0.0050552264,0.0001702394,3.4780510649,8.9300057644,0.0407337476,2e-09,0.1283848797,0.8016139508,1.5469039213,0.5162282599,0.0679144376,5.069e-07,0.408354218,0.7257426073,3.75e-08,0.0,0.6939743436,0.003488,0.0974428485,8.462741409,0.0499836973,0.2903388118,0.0,0.0,0.0007207829,0.6099916664,5.629608665,0.0,0.0441293785,0.0170152628,5e-10,0.008506084,0.3615113576,2.9341046474,16.7588044201,42.2466787661,20.502314441,0.9288796862,0.7297505281,1.8376908062,5.6329e-06,0.002221047,10.7109697065,0.0003441653,1.1354307439,4.4300492619,3.22206e-05,0.0001281629,0.0,0.005785804,2.37223e-05,12.1218294379,0.0355253328,108.7786158742,0.0160325166,1.100850954,1e-09,0.0665620872,2.1558561801,0.5948778094,18.28637309,0.0223327827,0.852577128,3.3034448116,0.0,0.0226622045,0.0633260626,22.5341427487,0.0860138976,3.31e-08,0.0014859785
Rotom-Frost,1.2325926403,1.39237e-05,0.6102269158,0.0,0.0,0.0,0.0558915364,0.0,0.0,1.39237e-05,0.0035998518,1.232592638,0.0,1e-10,1.7e-09,0.0002193787,0.0,0.0009759601,0.0,0.0,0.0071612611,0.0,0.0,1.02e-08,0.0,0.0,3.23e-08,3.3909e-06,0.0,0.0,0.0003364327,0.003589351,0.0,0.0,0.0039806494,0.0,0.0071612572,6.76778e-05,4.0139e-06,0.0,3.5e-09,0.0,0.0,0.0002110481,0.0,0.0,0.0,3.3905e-06,0.0124017518,8.9e-09,0.0,0.0,0.0,0.01033977,0.0,0.0,0.0,0.0,0.0,0.0,1.2326009394,0.0,0.0,0.0002803053,0.0,0.0,0.0,0.0,0.0,6.0227e-06,0.0073914875,0.0,0.0,0.0035874756,0.0,0.0,0.0,0.0002227551,0.0,0.0,8.22904e-05,0.6327055065,1.39311e-05,0.0,1.32585e-05,1.7e-09,4e-10,1.9302e-06,4.29e-07,0.0020685026,0.0,0.0087916031,0.0864884371,0.0,0.0,0.0,0.0035859281,0.0021361561,0.0,0.0,0.0,0.0002193641,1.2454028747,0.0,0.0,0.0009759601,0.0,0.0,1.8339e-06,5.8439e-06,0.0,0.0,7.4e-09,0.0,0.0,0.0,0.0,0.0071612572,0.0,0.0,0.0,0.0,4e-10,0.0884993136,3.21e-08,4.309e-07,0.0,2.69e-08,0.0,0.0,0.0071612572,0.0113157576,0.0,0.0198024325,0.0030444632,0.0,0.0,2.3e-09,3.907e-06,0.0,1.5475e-06,0.0,0.0786323272,9.777e-07,0.0,0.0,0.0002193641,2.3e-09,1.572e-07,0.0128102514,0.0,0.0009759601,0.0124686919,0.0,0.0020685026,0.0073914875,0.0558768786,0.0,0.0,1.425e-07
Litleo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pineco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001234433,9.22e-08,0.0,0.0057587701,3.86764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055730379,0.0,0.0,0.0,0.0,0.0,0.0055730379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055730379,0.0,0.0,0.0055730379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000121838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457e-07,0.0,4.8e-09,0.0,0.0,0.0,0.0,0.0,0.0001621198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001605193,0.0,0.0,0.0,0.0,3.7457e-05
